community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
6.5,Okay,"Motorbike racer set in the Top Gear series. The Championship mode has you alternating between dirt and street racing as you compete for points. You earn new bikes and courses along the way like many other games, but interesting twist is going from one kind of racing to the other. The physics of each type of racing are very different, and you'll have to switch back and forth between dirt and racing tactics on the fly. The dirt bike racing is a lot more arcadey with all of the jumps and wide open tracks. You can earn turbo by pulling off tricks and there's really nothing to stop you from testing your stunt skills while racing except your own nerve and imagination. In this way, Hyperbike is like Hydro Thunder where you're expected to lean on that turbo button the whole time and it's up to your racing skills to ensure there's turbo available.",Snowblind Studios,Racing,6.1,Okay,N64,59.99 USD,Kemco,E for Everyone,No Descriptors,"http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/diddy-kong-racing/n64-2146,http://www.ign.com/games/f-zero-x/n64-418,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","March 27, 2000",http://ign64.ign.com/articles/161/161443p1.html,Top Gear Hyperbike,http://www.ign.com/games/top-gear-hyperbike/n64-11443
8.5,Great,"ARMORED CORE: Master of Arena puts you in control of the lethal robot of your choice. The robots in this game are fully customizable, so you can make the robot exactly what you want it to be. If rockets are your thing, give it rockets; if you like chain guns, then so be it! It's completely up to you! To make things more interesting, by completing missions you get the chance to earn credits and upgrade your equipment, which is necessary to survive. Attack your enemies using intense speed and vicious weapons. You'll also have the ability to run, slide, and fly, all in order to hunt down your enemy. Best of all, this game features two discs of innovative gameplay. It is a must for any robot-action junkie.",FromSoftware,Action,8.0,Great,PS,11.99 USD,ASCII Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","March 16, 2000",http://psx.ign.com/articles/161/161462p1.html,Armored Core: Master of Arena,http://www.ign.com/games/armored-core-master-of-arena/ps-11462
5.5,Mediocre,"Lara Croft faces the great dangers of an unleashed Egyptian god in her fourth tomb raiding adventure. Last Revelation's redesigned inventory system gives Tomb Raider brand-new gameplay. Combined with Lara's new moves and abilities, gameplay features greater scope than ever before. Clear objectives and smaller locations result in less time spent traveling between areas. Individual environments are more reminiscent of the original game - tightly focused and puzzle-orientated, but with higher levels of detail and a greater number of objects than seen before. An emphasis on ancient locations and tombs allows mystery, suspense and characteristic atmosphere to play key roles throughout.",CORE Design Limited,Action,3.0,Awful,DC PSP Mac PS PC PS3,34.99 USD,Eidos Interactive,T for Teen,"Animated Blood, Animated Violence","http://www.ign.com/games/shenmue/dc-14499,http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/spider-man-2000/dc-15779,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","March 25, 2000",http://dreamcast.ign.com/articles/164/164127p1.html,Tomb Raider: The Last Revelation,http://www.ign.com/games/tomb-raider-the-last-revelation/dc-14127
3.7,Awful,"The Rugrats are about to find out that the only thing more exciting than traveling through your own backyard is traveling through time. After discovering a time machine, the kids accidentally scatter themselves throughout history, and you're the only one who can reunite the famous babies with their beloved cohorts. Each of the game's 12 levels puts you in charge of a different character, charging you with tasks like finding a lost toy, locating fellow Rugrats, or tracking down mysterious items. The whole debacle begins when Chuckie won't enter the time machine with the other babies, but he changes his mind as soon as the rest if the gang disappears and leaves him all alone. Chuckie's attempt to track down the others puts him in the 1800s, but none of his friends are there. In fact, Tommy is in ancient Egypt, Angelica is at an old circus, Phil is trapped in prehistory, and Dil is, somehow, lost in space! Can you collect all of the lost items and round up the babies before it's too late?",Software Creations,Platformer,3.0,Awful,GBC,29.99 USD,THQ,E for Everyone,No Descriptors,"http://www.ign.com/games/shantae/gbc-15286,http://www.ign.com/games/wario-land-ii/gbc-11140,http://www.ign.com/games/super-mario-bros-deluxe/gbc-11703,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",November 1999,http://gameboy.ign.com/articles/162/162092p1.html,Rugrats: Time Travelers,http://www.ign.com/games/rugrats-time-travelers/gbc-12092
8.0,Great,"A return to the earliest days of the Street Fighter saga, Street Fighter Alpha brings together a cast of 13 characters (10 main fighters plus three hidden ones), many of whom would come to be champions and challengers in later Street Fighter tournaments.  The series' inaugural title introduces super combos and alpha counters to add a new dimension to fighting.",Crawfish Interactive,Fighting,8.0,Great,GBC Cell PS PSP PS3 Arcade PC Saturn Cell,31.99 USD,Capcom,T for Teen,Animated Violence,"http://www.ign.com/games/mortal-kombat-4/gbc-5478,http://www.ign.com/games/shrek-fairy-tale-freakdown/gbc-16114,http://www.ign.com/games/gekido-advance/gbc-17452,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402","March 24, 2000",http://gameboy.ign.com/articles/162/162036p1.html,Street Fighter Alpha: Warriors' Dreams,http://www.ign.com/games/street-fighter-alpha/gbc-12036
8.3,Great,"The pink worms and red worms have co-existed peacefully for hundreds of years...until now. Tensions have mounted to the point where the worms are acquiring and creating weapons of mass destruction, and the only possible outcome is war. You must lead your team of one to four worm soldiers against a computer-generated opponent (or a friend) in this strategic adventure of small proportions. Take your pick from 13 wild weapons from baseball bats to angry sheep. You can even form an air raid and get your attacks in from above. If camaraderie is in the air, you and three friends can play cooperatively, too. The options are fully customizable, as you select how long each worm fights, how many hit points each worm is granted, and which terrain you prefer to battle in. There are a total of 44 single-player missions, and the levels are generated randomly, whereas to keep replay value way high. If you aren't the confident leader you aspire to be, form your team and head to Training mode to work out the kinks.","Infogrames Lyon, Team17 Software",Action,8.7,Great,N64 PS GBC PC PC DC Mac Mac,54.99 USD,Infogrames,E for Everyone,Animated Violence,"http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","March 30, 2000",http://ign64.ign.com/articles/160/160790p1.html,Worms Armageddon,http://www.ign.com/games/worms-armageddon/n64-10790
7.2,Good,"The Black Spy and the White Spy have feuded on the pages of MAD magazine for decades. Now they bring their feud to the Game Boy Color. You can play as either the Black Spy or the White Spy, with the goal being to outsmart your opponent and collect five objects hidden throughout the level. As luck would have it, you have an infinite number of booby traps to place throughout the level to get rid of your nemesis. Buckets of water can be set up over doors and items can be rigged with bombs. If your opponent has set a booby trap, you can defuse it with the proper item. Should you get caught in a trap, you have infinite lives, and all you lose is time. If you want a friend to join the mayhem, use a link cable and go at it. Who will be able to survive from one stage to the next in SPY VS SPY?",Kemco,Action,8.0,Great,GBC iPhone SMS ZX Amiga NES C64 CPC Apple-II 400/800 ST,29.99 USD,Vatical Entertainment,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",August 1999,http://gameboy.ign.com/articles/161/161891p1.html,Spy vs. Spy,http://www.ign.com/games/spy-vs-spy-809801/gbc-11891
4.9,Bad,"While baseball has the boys of summer, softball has the middle-aged, bald guys of summer. The recreational sport of ""normal"" people comes to the PlayStation with SAMMY SOSA'S SOFTBALL SLAM. You can play with or against 24 single-sex and co-ed teams. For some quick competition you can play in the Exhibition mode, but if you want more intense games, try to win a championship in the Season mode. When playing a season takes too long, you can play a tournament with up to eight teams. In all modes, the players react to the ball the same way that real softball players do: once in a while, they will miss fly balls or overthrow a base. Unlike most summer softball leagues, a bombastic announcer gives the play-by-play and announces each batter. SAMMY SOSA'S SOFTBALL SLAM lets you enjoy a recreational game without getting out of the house.",3DO,Sports,3.0,Awful,PS PC,8.99 USD,3DO,E for Everyone,Comic Mischief,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",March 2000,http://psx.ign.com/articles/163/163841p1.html,Sammy Sosa Softball Slam,http://www.ign.com/games/sammy-sosa-softball-slam/ps-13841
6.3,Okay,"Cyber Tiger brings arcade golf action to N64. Play as six different characters, including Tiger Woods. Each character starts out as a junior golfer. As you progress, develop your character into a teenage amateur and then a professional golfer by winning tournaments in the career mode. For a quick golfing fix, hit one of the five courses and play a round of stroke play, skins, four ball, shoot out, or foursome. If the shots are not falling the way you want, then hit the driving range and practice greens. To enhance your experience, hit targets while out on the driving range to earn ""special"" balls like the gumball, which sticks when it lands; the power ball, which flies further; the eyeball, which always flies straight; and the super ball, which bounces really high. With all of these options, younger fans and old professionals will have a good time with Cyber Tiger.",Saffire,Sports,8.4,Great,N64 PS GBC,19.99 USD,Electronic Arts,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/tony-hawks-pro-skater-2/n64-14169,http://www.ign.com/games/mario-golf/n64-10628,http://www.ign.com/games/international-superstar-soccer-2000/n64-15240,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","March 8, 2000",http://ign64.ign.com/articles/161/161399p1.html,Cyber Tiger,http://www.ign.com/games/cyber-tiger/n64-11399
8.1,Great,"You are out to find the Aztec treasure in MONTEZUMA'S RETURN. The only skills you have are wits and your jumping ability. You must navigate 150 screens, each of which is constructed of platforms, ladders, poles, and rope. Use the elements of the screen to collect all of the treasure and move on to the next area. However, there are a large number of enemies out to stop you including rolling skulls, spiders, snakes, Aztec guards, scorpions, and spikes. Touch any of these hazards and it's Game Over. Luckily, you can pick up new abilities along the way, like walking through enemies and killing an attacker with one touch. Try to collect all of the Aztec's treasure that you can in MONTEZUMA'S RETURN.",Tarantula Studios,Action,7.0,Good,GBC PC N64,32.99 USD,Take-Two Interactive,E for Everyone,No Descriptors,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",May 1999,http://gameboy.ign.com/articles/155/155477p1.html,Montezuma's Return,http://www.ign.com/games/montezumas-return/gbc-5477
